partner_id,name,project_id,project_type,budget,completion_percent,budget_executed
P005,PARTNER05,pr02923,production,95209,0.8869104142559313,84441.85363089296
P005,PARTNER05,pr02933,mvp,19196,0.34395433736111614,6602.547459983985
P005,PARTNER05,pr02962,mvp,12115,0.7966356637928671,9651.241066850585
P005,PARTNER05,pr02982,production,47594,0.4187215676974,19928.634292990057
P005,PARTNER05,pr02985,scaling,345826,0.8121024327629611,280846.1359126838
P005,PARTNER05,pr02994,mvp,2831,0.41217226258364953,1166.8596753743118
P005,PARTNER05,pr03000,mvp,3995,0.22270907603850573,889.7227587738304
P005,PARTNER05,pr03004,optimization,31169,0.9213924005543404,28718.879732878235
P005,PARTNER05,pr03009,production,104531,0.20723588838787965,21662.57464907345
P005,PARTNER05,pr03017,scaling,426521,0.4978823362141893,212357.27192441223
P005,PARTNER05,pr03020,production,63266,0.2623400599334225,16597.20623174791
P005,PARTNER05,pr03023,mvp,1018,0.47233243303621475,480.8344168308666
P005,PARTNER05,pr03032,optimization,18724,0.11039536256717573,2067.0427687077986
P005,PARTNER05,pr03037,production,165233,0.450821353303454,74490.56467038962
P005,PARTNER05,pr03040,optimization,29865,0.6264632125739285,18709.323843520375
P005,PARTNER05,pr03042,scaling,284520,0.9342530097389296,265813.66633092024
P005,PARTNER05,pr03053,mvp,7953,0.32833830839650224,2611.274566677382
P005,PARTNER05,pr03054,scaling,346069,0.21126209584575759,73111.26224724548
P005,PARTNER05,pr03066,scaling,458289,0.5109370244514582,234156.8179988343
P005,PARTNER05,pr03070,production,148702,0.4303950588513593,64000.60604131483
P005,PARTNER05,pr03076,mvp,9687,0.21147042092409796,2048.513967491737
P005,PARTNER05,pr03083,production,97029,0.2089742592756173,20276.563403253873
P005,PARTNER05,pr03109,production,138096,0.9004138930613651,124343.55697620228
P005,PARTNER05,pr03115,optimization,31705,0.6942314846183993,22010.60921982635
P005,PARTNER05,pr03123,optimization,13926,0.7940558856318907,11058.02226330971
P005,PARTNER05,pr03137,optimization,31033,0.24928021057896727,7735.912774897091
P005,PARTNER05,pr03139,optimization,33883,0.811548486335382,27497.69736250175
P005,PARTNER05,pr03141,production,155689,0.7098253996939449,110512.00665295059
P005,PARTNER05,pr03152,scaling,233452,0.7910004703426177,184660.64180242477
P005,PARTNER05,pr03163,production,52241,0.12570683081261064,6567.050548481592
P005,PARTNER05,pr03166,production,213003,0.6362332375750009,135519.58830318792
P005,PARTNER05,pr03168,optimization,28905,0.1972313824660107,5700.97311018004
P005,PARTNER05,pr03174,production,103856,0.5838684995893748,60638.24689335411
P005,PARTNER05,pr03207,production,87692,0.793874136802909,69616.4108045207
P005,PARTNER05,pr03227,scaling,216910,0.515020358454813,111713.06595243348
P005,PARTNER05,pr03243,mvp,3868,0.093099992049163,360.1107692461625
P005,PARTNER05,pr03255,optimization,26903,0.9562638431905862,25726.366173356342
P005,PARTNER05,pr03259,scaling,402915,0.10540865619944001,42470.728712597374
P005,PARTNER05,pr03264,mvp,5363,0.4982860867019723,2672.308282982677
P005,PARTNER05,pr03265,scaling,306233,0.21139498738420676,64736.12117162779
P005,PARTNER05,pr03289,mvp,7707,0.3164824877644161,2439.130533200355
P005,PARTNER05,pr03297,production,129341,0.9327291315823623,120640.11860799431
P005,PARTNER05,pr03301,scaling,314303,0.7681786871717506,241440.86591414275
P005,PARTNER05,pr03324,mvp,11571,0.9241246361161907,10693.046164500442
P005,PARTNER05,pr03325,production,176055,0.8298537341283659,146099.89916196946
P005,PARTNER05,pr03354,optimization,43439,0.27498612863923244,11945.122441959618
P005,PARTNER05,pr03364,scaling,224757,0.09150886293556815,20567.25750680949
P005,PARTNER05,pr03365,production,136445,0.8821768077477213,120368.61453313784
P005,PARTNER05,pr03393,production,197934,0.4457740724069172,88233.84524779074
P005,PARTNER05,pr03394,mvp,13140,0.9758403862454273,12822.542675264915
P005,PARTNER05,pr03402,mvp,3924,0.929675843544806,3648.0480100698187
P005,PARTNER05,pr03414,mvp,8331,0.090477276584395,753.7661912245948
P005,PARTNER05,pr03416,scaling,251367,0.3454363406003921,86831.29662769876
P005,PARTNER05,pr03442,scaling,382810,0.7591995941384646,290629.1966321456
P005,PARTNER05,pr03450,scaling,288544,0.5448703399638135,157219.0673745186
P005,PARTNER05,pr03461,optimization,24211,0.8681533219794622,21018.86007844476
P005,PARTNER05,pr03463,mvp,3526,0.5353677364385884,1887.7066386824627
P005,PARTNER05,pr03473,mvp,10074,0.5761005050356502,5803.636487729141
P005,PARTNER05,pr03480,production,44735,0.5628260386331152,25178.022838252407
P005,PARTNER05,pr03508,scaling,289758,0.226129013911837,65522.69081306607
P005,PARTNER05,pr03547,optimization,34144,0.8688669893085428,29666.594482950884
P005,PARTNER05,pr03548,scaling,378063,0.9504091182361102,359314.52246769855
P005,PARTNER05,pr03549,optimization,31433,0.6991112024379527,21975.162426232167
P005,PARTNER05,pr03552,optimization,24282,0.842588266375511,20459.728284130157
P005,PARTNER05,pr03553,production,210686,0.6111470500365812,128760.12738400715
P005,PARTNER05,pr03579,mvp,9962,0.2819593025864485,2808.8785723662004
P005,PARTNER05,pr03584,production,146944,0.4807930533316592,70649.65442876733
P005,PARTNER05,pr03590,mvp,12118,0.9413154407028236,11406.860510436816
P005,PARTNER05,pr03593,production,175873,0.7390480707179108,129978.60134137112
P005,PARTNER05,pr03605,mvp,5429,0.6823665809058933,3704.568167738095
P005,PARTNER05,pr03606,production,90892,0.8145104932774058,74032.48775496996
P005,PARTNER05,pr03623,mvp,3639,0.8884287064428863,3232.992062745663
P005,PARTNER05,pr03627,production,128571,0.9703039737946486,124752.95221475177
P005,PARTNER05,pr03643,optimization,35139,0.20492338441206615,7200.8028048555925
P005,PARTNER05,pr03675,scaling,346779,0.3213280297844464,111429.81284062054
P005,PARTNER05,pr03676,production,35924,0.2735723263432741,9827.812251555779
P005,PARTNER05,pr03684,scaling,291777,0.48709750204828806,142123.84785514334
P005,PARTNER05,pr03692,production,202918,0.9930199521233102,201501.62264495785
P005,PARTNER05,pr03706,mvp,11278,0.36005347599487597,4060.6831022702113
P005,PARTNER05,pr03709,optimization,41159,0.384835998698601,15839.464870435719
P005,PARTNER05,pr03710,scaling,364244,0.6003379584611572,218669.49934172575
P005,PARTNER05,pr03720,mvp,10909,0.5592989121405403,6101.391832541154
P005,PARTNER05,pr03730,optimization,22513,0.5894360167707167,13269.973045559143
P005,PARTNER05,pr03743,production,197865,0.06433701230745245,12730.04294021408
P005,PARTNER05,pr03758,scaling,284164,0.05573223109249735,15837.093716168418
P005,PARTNER05,pr03762,optimization,25865,0.4940419472095029,12778.394964573792
P005,PARTNER05,pr03774,optimization,30556,0.07283637075958739,2225.5881449299523
P005,PARTNER05,pr03779,mvp,8807,0.7347380578818793,6470.8380757657105
P005,PARTNER05,pr03784,optimization,20924,0.8981562142147549,18793.020626229532
P005,PARTNER05,pr03789,scaling,304386,0.5922436288676323,180270.66921650313
P005,PARTNER05,pr03801,production,148680,0.327364140271059,48672.50037550105
P005,PARTNER05,pr03804,production,97828,0.7281132536051661,71229.8633736862
P005,PARTNER05,pr03816,scaling,189061,0.10297709301025584,19468.95218161198
P005,PARTNER05,pr03817,scaling,211857,0.7538737824613345,159713.43793091094
P005,PARTNER05,pr03846,mvp,17780,0.4360468175535831,7752.9124161027075
P005,PARTNER05,pr03850,scaling,226312,0.7923871279698149,179326.71570510475
P005,PARTNER05,pr03858,mvp,8027,0.2585667962591135,2075.5156735719042
P005,PARTNER05,pr03865,mvp,8716,0.1316264285329455,1147.255951093153
P005,PARTNER05,pr03871,production,72599,0.42686510375142694,30989.979667249845
P005,PARTNER05,pr03884,mvp,5781,0.9822923789548181,5678.632242737804
P005,PARTNER05,pr03901,optimization,24450,0.32371372078092764,7914.800473093681
P005,PARTNER05,pr03930,production,72853,0.6790881652942615,49473.61010618284
P005,PARTNER05,pr03947,optimization,27284,0.5321585374272111,14519.413535164027
P005,PARTNER05,pr03950,production,157956,0.0611188468347267,9654.08857062609
P005,PARTNER05,pr03959,optimization,26823,0.9441619210761865,25325.25520902655
P005,PARTNER05,pr03960,mvp,14947,0.6130290542054028,9162.945273208155
P005,PARTNER05,pr03982,production,177832,0.2048900316994902,36436.00411718374
P005,PARTNER05,pr04004,optimization,24304,0.9953382306922508,24190.700358744463
P005,PARTNER05,pr04027,optimization,32493,0.9719174759107918,31580.514544769358
P005,PARTNER05,pr04031,production,148013,0.742898885486896,109958.69273757194
P005,PARTNER05,pr04041,optimization,41339,0.6985192672936318,28876.087990651446
P005,PARTNER05,pr04042,optimization,26234,0.1469148834143743,3854.1650514926955
P005,PARTNER05,pr04063,scaling,242068,0.47044602672696245,113879.92879774235
P005,PARTNER05,pr04073,scaling,213529,0.6599755921506779,140923.92821634212
P005,PARTNER05,pr04079,optimization,23037,0.14190771435925403,3269.1280156941352
P005,PARTNER05,pr04080,mvp,5595,0.24135931562362883,1350.4053709142033
P005,PARTNER05,pr04102,scaling,287593,0.26599299958820444,76497.72473057048
P005,PARTNER05,pr04103,mvp,9891,0.9211136494510528,9110.735106720364
P005,PARTNER05,pr04113,optimization,44811,0.25680262180645663,11507.582285769127
P005,PARTNER05,pr04131,optimization,33711,0.3997031916997732,13474.394295391054
P005,PARTNER05,pr04141,scaling,386649,0.4871032792105502,188337.99580348
P005,PARTNER05,pr04149,scaling,265101,0.9666430431016253,256258.03736928396
P005,PARTNER05,pr04157,production,104905,0.4871462339731979,51104.07567495832
P005,PARTNER05,pr04168,scaling,348943,0.44944256364488727,156829.8364859379
P005,PARTNER05,pr04177,optimization,40080,0.35965891656675775,14415.12937599565
P005,PARTNER05,pr04180,mvp,7685,0.5562100877756686,4274.474524556013
P005,PARTNER05,pr04205,production,115002,0.7217741773652796,83005.47394536188
P005,PARTNER05,pr04209,production,180172,0.23142732914918365,41696.72474746672
P005,PARTNER05,pr04217,scaling,324621,0.8619831903565693,279817.8452367399
P005,PARTNER05,pr04219,mvp,12514,0.3867919664006373,4840.314667537575
P005,PARTNER05,pr04221,scaling,366474,0.8934150487382343,327413.3865712957
P005,PARTNER05,pr04231,scaling,218664,0.07101492928616666,15528.408497430348
P005,PARTNER05,pr04241,scaling,398980,0.6423938912318634,256302.31472368888
P005,PARTNER05,pr04246,optimization,46042,0.47693062298106303,21958.839743294106
P005,PARTNER05,pr04253,optimization,29896,0.1961322960701746,5863.57112331394
P005,PARTNER05,pr04260,scaling,197556,0.49310733706012627,97416.3130802503
P005,PARTNER05,pr04266,optimization,43761,0.08952675122906717,3917.7801605352083
P005,PARTNER05,pr04267,optimization,23811,0.37939334044254086,9033.73482927734
P005,PARTNER05,pr04268,optimization,23927,0.5274475888140496,12620.238457553765
P005,PARTNER05,pr04270,scaling,409721,0.601995343293569,246650.13404958436
P005,PARTNER05,pr04273,optimization,25130,0.41061447599319184,10318.741781708912
P005,PARTNER05,pr04285,scaling,362226,0.47995320163864996,173851.52841676163
P005,PARTNER05,pr04291,mvp,11841,0.17726662708620183,2099.014131327716
P005,PARTNER05,pr04298,scaling,335644,0.5535356613893466,185790.92353136587
P005,PARTNER05,pr04306,optimization,14475,0.4410952566696814,6384.853840293638
P005,PARTNER05,pr04311,production,55547,0.536350418255953,29792.65668286342
P005,PARTNER05,pr04316,optimization,18610,0.7650330936438745,14237.265872712505
P005,PARTNER05,pr04322,optimization,13695,0.8082061927609671,11068.383809861443
P005,PARTNER05,pr04330,optimization,17410,0.2519085223665313,4385.727374401309
P005,PARTNER05,pr04338,mvp,6032,0.08581393796356976,517.6296737962527
P005,PARTNER05,pr04346,optimization,30006,0.14207409229029133,4263.075213262482
P005,PARTNER05,pr04365,scaling,277976,0.8106917083721773,225352.83832646435
P005,PARTNER05,pr04366,production,79488,0.06384712204492898,5075.080037107315
P005,PARTNER05,pr04381,scaling,229079,0.8805853594713808,201723.61356234446
P005,PARTNER05,pr04403,mvp,15115,0.31549758760017754,4768.746036576684
P005,PARTNER05,pr04409,optimization,35103,0.4174368907544002,14653.28717615171
P005,PARTNER05,pr04410,scaling,231953,0.4698134026168873,108974.62817719486
P005,PARTNER05,pr04412,production,187814,0.7404803710065818,139072.58040023016
P005,PARTNER05,pr04439,scaling,211456,0.9128282418491411,193023.008708452
P005,PARTNER05,pr04442,scaling,157601,0.1729471199284162,27256.63904783832
P005,PARTNER05,pr04443,production,65760,0.24582514715384152,16165.461676836618
P005,PARTNER05,pr04448,production,188089,0.7847665787432646,147605.9610292419
P005,PARTNER05,pr04451,scaling,251452,0.13942381013599484,35058.395906316175
P005,PARTNER05,pr04466,production,110163,0.7825208879820095,86204.8485827621
P005,PARTNER05,pr04474,mvp,11919,0.12598055882554188,1501.5622806416336
P005,PARTNER05,pr04482,scaling,191339,0.2958003256963051,56598.13851840532
P005,PARTNER05,pr04485,optimization,22536,0.9487216686091027,21380.39152377474
P005,PARTNER05,pr04486,optimization,22747,0.5938746034505744,13508.865604690216
P005,PARTNER05,pr04489,optimization,24724,0.06626117455695507,1638.2412797461573
P005,PARTNER05,pr04490,scaling,282718,0.7665215079208376,216709.42767636338
P005,PARTNER05,pr04496,production,200913,0.6303680064271551,126649.127275299
P005,PARTNER05,pr04504,production,148943,0.6116052122632284,91094.31513012202
P005,PARTNER05,pr04521,optimization,25730,0.07844306395091666,2018.3400354570856
P005,PARTNER05,pr04528,optimization,18553,0.41804071899431783,7755.909459501579
P005,PARTNER05,pr04544,optimization,27674,0.23082739203047942,6387.917247051488
P005,PARTNER05,pr04570,optimization,23212,0.11702947497952072,2716.488173224635
P005,PARTNER05,pr04573,mvp,9883,0.8870835610226734,8767.046833587081
P005,PARTNER05,pr04579,optimization,26753,0.19784350223621017,5292.907215325331
P005,PARTNER05,pr04592,optimization,38901,0.24671456926550628,9597.443458997459
P005,PARTNER05,pr04602,production,58659,0.3606300671937535,21154.19911151839
P005,PARTNER05,pr04609,scaling,348528,0.4734908996217192,165024.83626335853
P005,PARTNER05,pr04610,mvp,8033,0.10273245104472584,825.2497792422827
P005,PARTNER05,pr04634,production,140042,0.17231124669022455,24130.811608992426
P005,PARTNER05,pr04639,optimization,23651,0.9560354006471998,22611.193260706925
P005,PARTNER05,pr04657,production,89971,0.5459460363318492,49119.31083481281
P005,PARTNER05,pr04672,optimization,32908,0.19471338683054884,6407.628133819701
P005,PARTNER05,pr04675,scaling,233147,0.6781301243203801,158104.00409492367
P005,PARTNER05,pr04676,optimization,35959,0.3072833036015329,11049.60031420752
P005,PARTNER05,pr04680,optimization,19161,0.4454916607924603,8536.065712444331
P005,PARTNER05,pr04682,optimization,41947,0.693090435673454,29073.064505194372
P005,PARTNER05,pr04691,mvp,10714,0.03130883913874473,335.442902532511
P005,PARTNER05,pr04696,mvp,14557,0.4518658462511349,6577.811123877771
P005,PARTNER05,pr04703,production,134382,0.04914235720875711,6603.848246427198
P005,PARTNER05,pr04717,production,49472,0.3121260477664356,15441.499835101102
P005,PARTNER05,pr04740,mvp,3341,0.5497012434700427,1836.5518544334125
P005,PARTNER05,pr04741,production,46668,0.9918104315327967,46285.809218772556
P005,PARTNER05,pr04748,scaling,252633,0.2284051375235141,57702.675107977935
P005,PARTNER05,pr04791,mvp,10880,0.900076636000637,9792.83379968693
P005,PARTNER05,pr04796,optimization,29334,0.4126322695844611,12104.154995990582
P005,PARTNER05,pr04813,production,66361,0.7835021835314716,51993.98840133199
P005,PARTNER05,pr04818,mvp,3035,0.4336177953296221,1316.030008825403
P005,PARTNER05,pr04827,mvp,2085,0.7425734449718182,1548.265632766241
P005,PARTNER05,pr04836,production,66016,0.4598565768321102,30357.891776148586
P005,PARTNER05,pr04838,production,222984,0.725039440923532,161672.19469489285
P005,PARTNER05,pr04854,scaling,272042,0.44738778837319876,121708.26872462174
P005,PARTNER05,pr04885,production,104330,0.4195941100975958,43776.25350648217
P005,PARTNER05,pr04888,optimization,18432,0.8855473993152285,16322.409664178293
P005,PARTNER05,pr04889,production,186738,0.2293417337119334,42826.81666989902
P005,PARTNER05,pr04906,optimization,30798,0.14912106327831767,4592.630506845628
P005,PARTNER05,pr04934,scaling,173102,0.11194275142569902,19377.514157291353
P005,PARTNER05,pr04951,mvp,9947,0.13849861531576715,1377.645726545936
P005,PARTNER05,pr04952,optimization,29121,0.08214378617300006,2392.1091971439346
P005,PARTNER05,pr04975,production,150186,0.7905106710459985,118723.63564171433
P005,PARTNER05,pr04995,mvp,8835,0.5800267365965042,5124.536217830115
P005,PARTNER05,pr04997,mvp,10521,0.4682534411109728,4926.494453928544
P006,PARTNER06,pr00014,optimization,28730,0.8172024333947482,23478.225911431116
P006,PARTNER06,pr00023,scaling,201386,0.2823082319461372,56852.92559870479
P006,PARTNER06,pr00049,mvp,13375,0.19172992625663066,2564.387763682435
P006,PARTNER06,pr00052,mvp,12657,0.49177844362306156,6224.43976093709
P006,PARTNER06,pr00078,optimization,24305,0.8525597530171418,20721.464797081633
P006,PARTNER06,pr00092,optimization,33708,0.049427978494643615,1666.1182990974469
P006,PARTNER06,pr00102,scaling,452392,0.5104651014725872,230930.32818538666
P006,PARTNER06,pr00143,mvp,3937,0.670941014706184,2641.4947748982463
P006,PARTNER06,pr00146,scaling,232316,0.3654782258101725,84906.43950731603
P006,PARTNER06,pr00149,production,200226,0.5392152051561069,107964.90366758665
P006,PARTNER06,pr00158,optimization,26893,0.5215108473595388,14024.991218040077
P006,PARTNER06,pr00159,scaling,292932,0.9645326554478827,282542.4798256592
P006,PARTNER06,pr00173,mvp,12873,0.09812076829192941,1263.1086502220073
P006,PARTNER06,pr00178,optimization,31771,0.8837141036354139,28076.480786600736
P006,PARTNER06,pr00189,scaling,376829,0.955510689246734,360064.13751815754
P006,PARTNER06,pr00190,scaling,412205,0.9543162083903571,393373.91267954715
P006,PARTNER06,pr00191,production,200621,0.8135196443821654,163209.1245755944
P006,PARTNER06,pr00227,production,37659,0.0318357860158971,1198.903865572669
P006,PARTNER06,pr00232,scaling,287186,0.08876514287580281,25492.106321930307
P006,PARTNER06,pr00236,production,89042,0.3092956101937161,27540.29972286887
P006,PARTNER06,pr00239,scaling,364845,0.6128773740866421,223605.24554864093
P006,PARTNER06,pr00270,mvp,9303,0.9391476386374644,8736.890482244331
P006,PARTNER06,pr00271,scaling,205502,0.16522503473994513,33954.0750891282
P006,PARTNER06,pr00279,production,186710,0.29932177500739576,55886.36861163086
P006,PARTNER06,pr00283,production,179282,0.6479411822484444,116164.19103586562
P006,PARTNER06,pr00287,optimization,31345,0.12749991309460984,3996.4847759505456
P006,PARTNER06,pr00301,mvp,7127,0.985318796847934,7022.367065135226
P006,PARTNER06,pr00311,optimization,28601,0.22309481664543546,6380.7348508761
P006,PARTNER06,pr00313,production,53168,0.6473103964384537,34416.19915783971
P006,PARTNER06,pr00319,optimization,28196,0.29543976564718366,8330.219632187991
P006,PARTNER06,pr00339,scaling,266572,0.14756915134180473,39337.803811487574
P006,PARTNER06,pr00340,optimization,41642,0.313110438022532,13038.544860134278
P006,PARTNER06,pr00344,mvp,11572,0.8607644412951554,9960.766114667538
P006,PARTNER06,pr00346,mvp,16118,0.04343463022160751,700.0793699118699
P006,PARTNER06,pr00349,mvp,8427,0.03488323434374649,293.96101581475165
P006,PARTNER06,pr00353,production,37503,0.18237695539282647,6839.682958097172
P006,PARTNER06,pr00358,mvp,1951,0.6975917636594464,1361.0015308995798
P006,PARTNER06,pr00370,mvp,8752,0.12445855090617393,1089.2612375308343
P006,PARTNER06,pr00372,scaling,346804,0.7744094348294958,268568.28963660845
P006,PARTNER06,pr00375,mvp,10053,0.9251212456689261,9300.243882709714
P006,PARTNER06,pr00378,optimization,31912,0.14101748455472976,4500.149967110536
P006,PARTNER06,pr00381,optimization,18928,0.6069091655600856,11487.5766857213
P006,PARTNER06,pr00402,mvp,17126,0.9094531488214765,15575.294626716608
P006,PARTNER06,pr00408,optimization,28836,0.9662430117252625,27862.58348610967
P006,PARTNER06,pr00420,scaling,297079,0.15948388579751444,47379.31330883979
P006,PARTNER06,pr00432,optimization,15931,0.16817119334636157,2679.1352812008863
P006,PARTNER06,pr00458,scaling,395366,0.3114290815613807,123128.47026059685
P006,PARTNER06,pr00463,mvp,2844,0.16780744710194412,477.24437955792905
P006,PARTNER06,pr00471,production,127990,0.1756424441639423,22480.476428542977
P006,PARTNER06,pr00473,production,110502,0.7303135124080097,80701.10374810989
P006,PARTNER06,pr00491,mvp,13262,0.7897000142562852,10473.001589066855
P006,PARTNER06,pr00496,production,51213,0.7735903336447492,39617.88175694854
P006,PARTNER06,pr00510,production,101881,0.7548399768179612,76903.85167819071
P006,PARTNER06,pr00511,mvp,8853,0.5851171543969323,5180.042167876042
P006,PARTNER06,pr00516,production,70899,0.2714320446048408,19244.26053043861
P006,PARTNER06,pr00529,production,166258,0.15168947129408467,25219.588118411928
P006,PARTNER06,pr00535,optimization,30425,0.6379036606358099,19408.21887484452
P006,PARTNER06,pr00539,production,150945,0.6347639488730366,95814.4442626405
P006,PARTNER06,pr00547,scaling,228544,0.7807359692179034,178432.5213489365
P006,PARTNER06,pr00556,scaling,277146,0.9967372390481023,276241.73885322537
P006,PARTNER06,pr00559,optimization,18998,0.16880991513783303,3207.0507677885516
P006,PARTNER06,pr00585,production,197300,0.7556777911279425,149095.22818954306
P006,PARTNER06,pr00625,production,87636,0.49280020776454914,43187.03900765403
P006,PARTNER06,pr00641,production,39950,0.4216332391023824,16844.247902140174
P006,PARTNER06,pr00646,scaling,249744,0.9825182345433914,245378.03396780475
P006,PARTNER06,pr00648,scaling,231520,0.2667830475151294,61765.611160702756
P006,PARTNER06,pr00653,production,171755,0.608457683746259,104505.64947183871
P006,PARTNER06,pr00660,mvp,15499,0.48210297875391017,7472.114067706853
P006,PARTNER06,pr00667,production,98203,0.9540322384342734,93688.82791096096
P006,PARTNER06,pr00668,scaling,370904,0.08129757730681988,30153.59661340872
P006,PARTNER06,pr00683,mvp,3415,0.672019336146919,2294.9460329417284
P006,PARTNER06,pr00685,mvp,9182,0.05969239722274597,548.0955912992534
P006,PARTNER06,pr00707,scaling,363456,0.5347700761380312,194365.39279282425
P006,PARTNER06,pr00711,production,237273,0.44614362945901137,105857.837392628
P006,PARTNER06,pr00736,mvp,6869,0.28571259214997413,1962.5597954781724
P006,PARTNER06,pr00747,production,91582,0.13333030458222478,12210.65595424931
P006,PARTNER06,pr00751,production,125227,0.7016647554312999,87867.37232839539
P006,PARTNER06,pr00759,scaling,262076,0.6168605199053727,161664.33761472045
P006,PARTNER06,pr00760,mvp,11245,0.28818018155893,3240.5861416301677
P006,PARTNER06,pr00774,scaling,257466,0.48736146439086603,125479.00679085871
P006,PARTNER06,pr00786,scaling,313157,0.7441575108266805,233038.13361795078
P006,PARTNER06,pr00799,optimization,20110,0.06042355853135391,1215.1177620655271
P006,PARTNER06,pr00804,mvp,14587,0.983622433221268,14348.100433398637
P006,PARTNER06,pr00807,production,86653,0.22184101054095196,19223.18908640511
P006,PARTNER06,pr00810,optimization,29907,0.8583948972470345,25672.01619196706
P006,PARTNER06,pr00814,optimization,22007,0.9886789396971007,21757.857425914095
P006,PARTNER06,pr00850,production,61577,0.5307022551121602,32679.052763041487
P006,PARTNER06,pr00851,mvp,15985,0.5916887615679536,9458.144853663738
P006,PARTNER06,pr00861,mvp,7197,0.3568445229475409,2568.2100316534516
P006,PARTNER06,pr00871,production,137456,0.41232175136625726,56676.098655800255
P006,PARTNER06,pr00900,production,109409,0.6315285564945827,69094.9078375158
P006,PARTNER06,pr00908,mvp,12163,0.17515348044708712,2130.3917826779207
P006,PARTNER06,pr00915,optimization,38978,0.32029786565973817,12484.570207685274
P006,PARTNER06,pr00919,optimization,22853,0.6986587170000707,15966.447659602614
P006,PARTNER06,pr00947,mvp,9723,0.9921206469201136,9646.389050004265
P006,PARTNER06,pr00977,optimization,21353,0.9969680956464877,21288.259746339452
P006,PARTNER06,pr00992,scaling,360976,0.3734532447521047,134807.65847763573
P006,PARTNER06,pr00994,production,73268,0.7740342517614962,56711.941558061306
P006,PARTNER06,pr01006,production,122398,0.3544105371511749,43379.140926229506
P006,PARTNER06,pr01011,optimization,27614,0.7583304824215688,20940.5379415892
P006,PARTNER06,pr01016,production,93920,0.20286959302625773,19053.512177026125
P006,PARTNER06,pr01042,scaling,256498,0.16811467802333196,43121.0786836286
P006,PARTNER06,pr01057,scaling,239093,0.04370420640380576,10449.369821705131
P006,PARTNER06,pr01066,scaling,297143,0.15625946842469926,46431.40722612041
P006,PARTNER06,pr01070,production,66822,0.468292382473335,31292.23358163319
P006,PARTNER06,pr01097,scaling,435591,0.5365060860871813,233697.2225448014
P006,PARTNER06,pr01098,scaling,181304,0.8748524252361047,158614.24410500674
P006,PARTNER06,pr01105,mvp,9128,0.5785052924666563,5280.596309635638
P006,PARTNER06,pr01114,production,119306,0.431228442731893,51448.14058857122
P006,PARTNER06,pr01120,scaling,391855,0.20799629269880357,81504.38727548967
P006,PARTNER06,pr01131,mvp,1111,0.23738158413768656,263.73093997696975
P006,PARTNER06,pr01133,optimization,34198,0.17367905555700544,5939.476341938472
P006,PARTNER06,pr01140,mvp,10538,0.04118770668901619,434.0360530888526
P006,PARTNER06,pr01142,optimization,24743,0.521339198190778,12899.49578083442
P006,PARTNER06,pr01146,production,91090,0.2768881533161979,25221.741885572468
P006,PARTNER06,pr01152,scaling,238661,0.9033029998564635,215583.1972487434
P006,PARTNER06,pr01159,mvp,2470,0.7420722904924006,1832.9185575162296
P006,PARTNER06,pr01173,mvp,18648,0.39859571043282305,7433.012808151284
P006,PARTNER06,pr01188,production,109017,0.6995912917210828,76267.34384955728
P006,PARTNER06,pr01191,scaling,340145,0.1697448627579867,57737.86634281539
P006,PARTNER06,pr01192,production,121457,0.3280640978460161,39845.68113208358
P006,PARTNER06,pr01199,scaling,302564,0.47507977817259656,143742.0380030135
P006,PARTNER06,pr01206,mvp,8020,0.07033261462343272,564.0675692799305
P006,PARTNER06,pr01208,optimization,16827,0.09465787188204638,1592.8080101591945
P006,PARTNER06,pr01211,mvp,16040,0.4899027286552744,7858.039767630601
P006,PARTNER06,pr01290,optimization,28286,0.396367221777163,11211.643235188832
P006,PARTNER06,pr01309,optimization,29350,0.92280927619886,27084.45225643654
P006,PARTNER06,pr01311,scaling,253658,0.8179043644961388,207467.98528936156
P006,PARTNER06,pr01322,production,110986,0.15550825792674736,17259.23951425798
P006,PARTNER06,pr01326,production,203387,0.7917321950122157,161028.0359469495
P006,PARTNER06,pr01332,production,171497,0.5823842684384359,99877.15488438644
P006,PARTNER06,pr01346,production,166727,0.8476422252572583,141324.8452904669
P006,PARTNER06,pr01352,scaling,211873,0.058308364636652475,12353.968140661469
P006,PARTNER06,pr01395,optimization,18173,0.5241175405756346,9524.788064881008
P006,PARTNER06,pr01402,scaling,234339,0.897102334915784,210226.0640618299
P006,PARTNER06,pr01405,mvp,17905,0.25439872286012843,4555.0091328106
P006,PARTNER06,pr01408,scaling,335820,0.031154653702152073,10462.35580625671
P006,PARTNER06,pr01418,mvp,7992,0.5108741991460478,4082.906599575214
P006,PARTNER06,pr01428,production,116088,0.6974895895039082,80970.17146632969
P006,PARTNER06,pr01453,mvp,14636,0.7251258891230107,10612.942513204383
P006,PARTNER06,pr01461,optimization,24548,0.8992818749436793,22075.57146611744
P006,PARTNER06,pr01463,scaling,286842,0.5254577275591583,150723.3454885241
P006,PARTNER06,pr01465,optimization,30307,0.898617104207276,27234.388577209913
P006,PARTNER06,pr01477,mvp,1274,0.8373858346473297,1066.829553340698
P006,PARTNER06,pr01484,production,168565,0.20379947273802723,34353.45812208556
P006,PARTNER06,pr01488,scaling,289907,0.4753764357334749,137814.9563541845
P006,PARTNER06,pr01505,optimization,42048,0.5745843638933301,24160.123332986746
P006,PARTNER06,pr01523,scaling,177962,0.5064267065629355,90124.70955335314
